kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
torch_custom,torch.float16,2048,16,1,0.50146484375,0.0080,
torch_custom,torch.float16,2048,16,1,0.5921630859375,0.0098,
torch_custom,torch.float16,2048,16,1,0.683349609375,0.0126,
torch_custom,torch.float16,2048,16,1,0.7625732421875,0.0167,
torch_custom,torch.float16,2048,16,1,0.8231201171875,0.0223,
torch_custom,torch.float16,2048,16,1,0.876953125,0.0318,
torch_custom,torch.float16,2048,16,1,0.9178466796875,0.0469,
torch_custom,torch.float16,2048,16,1,0.94940185546875,0.0737,
torch_custom,torch.float16,2048,16,1,0.9683837890625,0.1128,
torch_custom,torch.float16,2048,16,1,0.98333740234375,0.1910,
torch_custom,torch.float16,2048,16,1,0.99005126953125,0.2867,
torch_custom,torch.float16,2048,32,1,0.48876953125,0.0156,
torch_custom,torch.float16,2048,32,1,0.598876953125,0.0198,
torch_custom,torch.float16,2048,32,1,0.6953125,0.0259,
torch_custom,torch.float16,2048,32,1,0.75244140625,0.0316,
torch_custom,torch.float16,2048,32,1,0.821533203125,0.0433,
torch_custom,torch.float16,2048,32,1,0.873779296875,0.0599,
torch_custom,torch.float16,2048,32,1,0.92236328125,0.0934,
torch_custom,torch.float16,2048,32,1,0.9482421875,0.1332,
torch_custom,torch.float16,2048,32,1,0.969482421875,0.2045,
torch_custom,torch.float16,2048,32,1,0.982666015625,0.3161,
torch_custom,torch.float16,2048,32,1,0.98974609375,0.4451,
torch_custom,torch.float16,2048,64,1,0.4990234375,0.0327,
torch_custom,torch.float16,2048,64,1,0.5908203125,0.0398,
torch_custom,torch.float16,2048,64,1,0.705078125,0.0542,
torch_custom,torch.float16,2048,64,1,0.7509765625,0.0631,
torch_custom,torch.float16,2048,64,1,0.8291015625,0.0891,
